text_score,text_score_expansion,hashtag,hasURL,isReply,length,tweet_topic_time_diff,semantic_overlap,#entityTypes,#entities,organization_entities,person_entities,work_entities,event_entities,species_entities,places_entities,nFollowers,nFriends,nFavorties,nListed,isVerified,isGeoEnabled,twitterAge,#tweetsPosted,relevanceJudge
-16,-16,0,0,0,25,13,0,0,0,0,0,0,0,0,0,255,125,12,1,0,1,1.659684,16945,0
-16,-16,0,0,0,125,11,0,0,0,0,0,0,0,0,0,880,2,0,46,0,0,3.010765,19835,0
-16,-16,0,0,0,26,0,0,0,0,0,0,0,0,0,0,598,804,2,2,0,0,2.906211,20475,0
-10.6733,-10.2059,1,0,0,98,0,0,0,2,0,0,0,0,0,0,83,43,9,0,0,1,2.093032,3238,0
-10.505,-9.92364,0,0,1,140,11,0,0,1,0,0,0,0,0,0,19,21,0,0,0,1,1.130672,670,0
-10.6721,-10.2047,0,0,1,94,1,0,0,1,0,0,0,0,0,0,1750,90,1,68,0,1,3.12531,8845,0
-10.6725,-10.2051,0,0,1,90,10,0,0,2,0,0,0,0,0,0,209,199,162,13,0,1,1.629616,25005,0
-10.6741,-10.2067,0,0,0,128,9,0,1,1,0,0,1,0,0,0,413,80,1,3,0,0,2.915714,1443,0
-10.6764,-10.209,0,0,1,142,1,0,1,2,0,0,1,0,0,0,76,245,3,0,0,0,2.460853,10238,0
-10.6741,-10.2067,0,0,1,116,0,0,3,3,1,1,1,0,0,0,157,632,16,7,0,0,1.919538,6799,0
-10.6697,-10.2023,0,0,0,57,9,0,0,2,0,0,0,0,0,0,39,92,5,1,0,0,3.024474,1094,0
-10.6701,-10.2027,0,0,0,69,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.086565,2,0
-10.6713,-10.2039,0,0,1,76,11,0,1,2,0,0,1,0,0,0,678,126,88,15,0,0,2.466129,10243,0
-16,-16,0,0,0,112,0,0,0,1,0,0,0,0,0,0,273,171,4,0,0,0,2.421772,9840,0
-16,-16,0,0,0,67,0,0,0,0,0,0,0,0,0,0,10,70,14,1,0,0,1.140146,259,0
-10.7821,-10.6001,0,0,0,136,0,0,1,3,0,0,0,0,0,1,625,0,0,0,0,0,1.897294,63443,0
-16,-16,1,0,0,134,11,1,3,5,1,0,1,0,0,1,1157,304,171,51,0,0,3.054602,46941,0
-16,-16,1,1,0,118,2,0,0,0,0,0,0,0,0,0,2033,2022,57,158,0,0,1.988067,113513,0
-16,-16,0,0,0,137,15,0,1,1,0,1,0,0,0,0,776,938,91,18,0,0,2.645829,11090,0
-16,-16,0,0,1,22,0,0,0,0,0,0,0,0,0,0,315,463,96,18,0,0,3.571807,16682,0
-16,-16,0,0,0,139,0,0,1,3,0,1,0,0,0,0,690,480,11,6,0,1,1.774457,36214,0
-16,-16,0,0,0,62,0,0,0,0,0,0,0,0,0,0,26,28,0,1,0,1,2.646023,1543,0
-16,-16,1,0,1,131,0,0,0,0,0,0,0,0,0,0,360,354,0,8,0,0,1.115088,1845,0
-10.3094,-10.0382,1,0,0,133,2,0,1,3,0,2,0,0,0,0,2795,724,0,131,0,1,1.719994,4690,0
-16,-10.7237,1,0,1,106,5,0,2,2,0,1,0,0,0,1,91,1019,0,2,0,1,1.086386,216,0
-16,-16,0,0,0,89,12,0,0,0,0,0,0,0,0,0,21,143,1,0,0,0,3.684582,316,0
-16,-16,1,0,0,139,4,0,0,0,0,0,0,0,0,0,495,583,123,3,0,0,2.762873,3625,0
-16,-16,1,0,0,87,15,0,0,3,0,0,0,0,0,0,6707,342,5,480,0,0,4.048616,1456,0
-16,-10.7241,1,0,0,125,7,1,2,4,0,1,0,0,0,2,381,853,1,6,0,0,3.204915,1360,0
-16,-16,0,0,0,140,4,0,0,3,0,0,0,0,0,0,9199,165,1,674,0,0,2.625106,1461,0
-10.7817,-10.5997,0,0,0,136,7,1,1,5,1,0,0,0,0,0,660,1875,0,8,0,0,1.744838,22673,0
-16,-16,0,0,0,93,3,1,3,5,0,1,1,0,0,1,17,42,0,0,0,1,2.706098,285,0
-10.3055,-10.0342,1,0,0,66,5,0,2,3,0,1,0,0,0,1,7070,2886,4694,221,0,1,3.017545,43636,0
-10.8988,-16,0,0,1,67,6,0,0,0,0,0,0,0,0,0,1319,172,895,131,0,0,3.862821,17820,0
-10.8976,-16,0,0,1,60,6,0,1,1,0,0,1,0,0,0,154,133,116,2,0,0,2.655971,10100,0
-10.8968,-16,0,0,0,47,7,0,1,2,1,0,0,0,0,0,584,360,41,2,0,1,2.282255,2392,0
-10.8968,-16,0,1,0,35,12,0,0,0,0,0,0,0,0,0,1501,1997,0,35,0,0,1.630134,3473,0
-10.898,-16,0,1,0,48,9,0,0,0,0,0,0,0,0,0,810,1188,8,4,0,0,1.270833,550,0
-16,-16,1,1,0,121,14,0,1,3,0,0,1,0,0,0,354,322,65,6,0,1,1.627673,1445,0
-16,-16,0,1,0,118,14,0,1,3,0,0,0,0,0,1,392,165,0,11,0,0,2.046117,20937,0
-16,-16,0,1,0,118,14,0,1,2,1,0,0,0,0,0,392,165,0,11,0,0,2.046117,20937,0
-10.7344,-10.7657,0,1,0,116,3,0,0,1,0,0,0,0,0,0,162,129,0,2,0,0,1.189767,2559,0
-16,-16,0,1,0,106,3,0,0,2,0,0,0,0,0,0,1328,850,0,7,0,0,1.644624,19435,0
-10.734,-10.7653,1,1,0,115,1,0,2,2,2,1,0,0,0,0,2126,1091,0,117,0,0,1.763503,32877,0
-16,-10.7265,1,1,0,118,7,0,1,1,0,0,0,0,0,1,1638,1379,0,125,0,0,1.569392,78844,0
-16,-16,1,1,0,93,0,0,0,0,0,0,0,0,0,0,1638,1379,0,125,0,0,1.569392,78844,0
-16,-16,0,1,0,114,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.8976,-16,0,0,1,50,8,0,0,0,0,0,0,0,0,0,5372,2324,0,374,0,0,3.220985,45228,0
-16,-16,0,0,1,136,3,0,1,2,0,1,0,0,0,0,942,322,2,45,0,0,2.269145,6572,0
-16,-16,0,0,1,54,13,0,1,3,0,0,3,0,0,0,627,370,32,13,0,0,2.982548,21769,0
-16,-16,1,0,0,57,4,0,0,0,0,0,0,0,0,0,324,292,50,9,0,0,3.021024,21057,0
-16,-16,0,0,0,38,6,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0,1.117,10,0
-16,-10.7245,0,0,0,124,10,1,1,5,0,0,0,0,0,3,213,126,0,6,0,1,3.476334,8859,0
-16,-16,0,0,1,116,0,0,0,2,0,0,0,0,0,0,21,58,0,0,0,0,1.075207,150,0
-16,-16,0,0,0,49,0,0,0,1,0,0,0,0,0,0,58,100,12,7,0,0,1.059623,253,0
-10.8976,-16,0,1,0,34,0,0,1,2,0,0,0,0,1,0,101,163,0,1,0,0,1.133714,69,0
-16,-16,1,1,0,58,0,0,2,3,1,1,0,0,0,0,456,0,0,5,0,0,2.580407,55905,0
-10.6709,-10.2035,1,1,0,55,3,0,1,1,0,1,0,0,0,0,694,0,0,19,0,0,2.583125,26423,0
-16,-16,0,0,1,133,0,0,2,4,1,0,0,0,0,1,869,162,45,39,0,0,2.619389,53303,0
-16,-16,1,0,0,138,0,0,0,0,0,0,0,0,0,0,4868,830,1,364,0,0,3.114846,16331,0
-16,-16,0,0,1,35,7,0,0,0,0,0,0,0,0,0,486,389,169,16,0,1,2.119562,24557,0
-16,-16,0,0,1,103,0,0,0,1,0,0,0,0,0,0,207,48,18,6,0,1,2.995105,10698,0
-16,-16,0,0,0,49,0,0,0,0,0,0,0,0,0,0,310,187,31,0,0,0,1.366286,12512,0
-16,-16,0,0,0,129,0,0,0,0,0,0,0,0,0,0,826,1034,177,25,0,0,1.939267,10497,0
-16,-16,0,0,1,85,0,0,1,3,0,0,0,0,1,0,1840,459,22,97,0,1,2.690179,5954,0
-16,-16,0,0,1,59,0,0,0,0,0,0,0,0,0,0,185,105,20,3,0,0,2.676583,18448,0
-16,-16,0,0,0,100,0,0,1,3,0,0,2,0,0,0,537,551,232,0,0,0,1.420941,3400,0
-16,-16,0,0,0,77,0,0,0,2,0,0,0,0,0,0,248,181,130,1,0,0,1.229777,10777,0
-16,-16,0,0,1,66,0,0,0,0,0,0,0,0,0,0,31,221,4,0,0,0,2.850256,2488,0
-16,-16,0,0,0,140,0,0,0,2,0,0,0,0,0,0,49,52,8,5,0,1,2.899605,829,0
-16,-16,0,0,0,111,0,0,1,4,0,0,1,0,0,0,1312,572,16,8,0,0,1.571425,50387,0
-16,-16,0,0,0,70,0,0,0,0,0,0,0,0,0,0,386,349,13,5,0,0,2.987271,44408,0
-16,-16,0,0,1,53,0,0,0,0,0,0,0,0,0,0,136,153,4,2,0,1,2.0519,1920,0
-16,-16,0,1,0,115,0,0,0,0,0,0,0,0,0,0,793,551,69,32,0,0,2.897323,34998,0
-16,-16,0,1,0,78,5,0,0,0,0,0,0,0,0,0,1633,1986,0,38,0,1,3.284187,5121,0
-10.6693,-10.2019,0,1,0,22,4,0,0,0,0,0,0,0,0,0,469,491,0,7,0,0,1.782092,51803,0
-16,-10.5284,0,1,0,52,5,0,0,2,0,0,0,0,0,0,1397,1704,36,39,0,0,2.612311,8657,0
-16,-16,0,0,1,60,0,0,0,1,0,0,0,0,0,0,429,545,50,1,0,0,2.55246,21841,0
-16,-16,0,0,1,49,0,0,0,0,0,0,0,0,0,0,1224,1180,0,45,0,1,2.185279,7000,0
-16,-16,0,0,0,40,0,0,1,1,1,0,0,0,0,0,98,131,20,5,0,1,2.543907,3581,0
-16,-16,0,1,0,85,1,0,0,0,0,0,0,0,0,0,836,1,0,95,0,0,2.950752,93393,0
-16,-16,0,0,1,129,0,0,0,1,0,0,0,0,0,0,2402,2325,292,376,0,0,2.255066,18596,0
-16,-16,0,0,0,41,9,0,1,1,0,0,1,0,0,0,2445,693,72,411,0,1,1.481779,49509,0
-10.6761,-10.2087,0,0,0,140,4,0,0,4,0,0,0,0,0,0,114,94,18,4,0,1,1.59295,714,0
-16,-16,0,0,0,99,0,0,0,0,0,0,0,0,0,0,504,308,32,24,0,0,1.351687,5244,0
-16,-16,0,0,1,131,0,0,1,3,0,0,1,0,0,0,106,83,0,2,0,0,1.281309,2437,0
-16,-16,0,0,0,40,0,0,0,0,0,0,0,0,0,0,771,114,534,14,0,0,2.223545,38200,0
-16,-16,0,0,0,45,0,0,0,0,0,0,0,0,0,0,60,102,0,4,0,0,1.241432,2307,0
-16,-10.7257,1,0,0,138,10,0,0,3,0,0,0,0,0,0,213,26,0,19,0,0,1.822575,1480,0
-16,-16,0,0,0,133,12,0,0,0,0,0,0,0,0,0,220,209,2,12,0,0,2.720964,12999,0
-16,-16,0,0,0,128,13,0,0,0,0,0,0,0,0,0,101,163,3,0,0,1,1.35605,322,0
-16,-10.7234,0,0,0,135,2,0,1,2,0,0,0,0,0,2,250,140,5,16,0,0,1.227618,12103,0
-16,-16,0,0,0,99,3,0,1,2,1,0,0,0,0,0,250,140,5,16,0,0,1.227618,12103,0
-16,-16,0,0,1,140,0,0,0,3,0,0,0,0,0,0,742,336,16,41,0,0,4.936515,7887,0
-16,-16,0,0,1,34,0,0,0,0,0,0,0,0,0,0,176,225,0,3,0,0,3.25625,2737,0
-16,-16,0,0,1,108,0,0,0,1,0,0,0,0,0,0,2214,2257,2,166,0,0,1.720715,9468,0
-16,-16,1,0,0,106,0,0,0,2,0,0,0,0,0,0,3536,710,20384,370,0,0,1.991364,56799,0
-16,-16,0,1,0,63,6,0,0,2,0,0,0,0,0,0,1106,988,0,7,0,0,1.66147,14090,0
-16,-16,1,1,0,120,0,0,1,1,0,0,0,0,1,0,539,44,0,30,0,0,2.054344,18425,0
-16,-16,0,1,0,52,0,1,2,4,0,0,1,0,0,2,148,256,0,0,0,0,1.168551,12974,0
-16,-16,1,1,0,107,10,0,2,4,1,0,3,0,0,0,5633,2987,757,566,0,1,4.209998,13178,0
-10.7821,-10.6001,1,1,0,112,9,0,0,2,0,0,0,0,0,0,7988,5926,9,524,0,0,3.475979,137768,0
-16,-16,1,1,0,66,8,0,0,0,0,0,0,0,0,0,2780,293,1633,208,0,0,2.068276,212599,0
-16,-10.7249,0,1,0,116,2,0,3,3,1,0,1,0,0,1,23,146,0,1,0,0,1.558,707,0
-10.3067,-10.0354,0,1,0,52,11,0,1,1,0,1,0,0,0,0,34,55,0,1,0,1,1.569003,804,0
-16,-16,1,1,0,120,13,0,0,0,0,0,0,0,0,0,11447,4485,0,485,0,0,2.463401,258114,0
-16,-16,1,0,0,136,0,0,0,0,0,0,0,0,0,0,1097,588,311,26,0,0,2.095832,9077,0
-16,-16,1,0,0,140,2,0,2,4,0,0,1,0,0,1,3903,564,687,80,0,0,1.870619,27714,0
-16,-16,1,0,0,140,0,0,1,3,1,0,0,0,0,0,956,495,50,45,0,0,2.62844,12715,0
-16,-16,0,0,1,143,6,0,0,0,0,0,0,0,0,0,6690,4632,121,382,0,0,2.730332,71338,0
-16,-10.7265,1,0,0,140,3,0,0,1,0,0,0,0,0,0,239,267,5,7,0,0,1.284059,2420,0
-10.7841,-10.541,1,0,0,140,3,0,0,3,0,0,0,0,0,0,329,73,13,21,0,0,2.451659,28644,0
-16,-16,0,0,0,131,0,0,2,3,0,1,1,0,0,0,4203,2683,46,29,0,1,2.618587,26259,0
-16,-16,1,0,0,115,0,0,1,3,0,0,1,0,0,0,262,543,12,8,0,1,3.176534,5292,0
-10.7837,-10.5406,1,0,1,137,3,1,1,5,0,0,0,0,0,2,1266,549,2480,95,0,0,2.712116,38826,0
-16,-16,1,0,0,136,4,0,0,0,0,0,0,0,0,0,17455,1203,49,834,0,0,3.985985,25695,0
-16,-16,0,0,1,55,5,0,0,0,0,0,0,0,0,0,352,951,14,26,0,0,1.495603,4383,0
-16,-16,1,0,0,116,6,0,0,0,0,0,0,0,0,0,188,105,2,11,0,0,1.142369,3466,0
-16,-16,0,1,0,106,8,0,0,0,0,0,0,0,0,0,329,213,311,61,0,0,2.530126,87650,0
-10.7328,-10.7641,0,0,0,87,3,0,0,0,0,0,0,0,0,0,42,50,3,1,0,0,1.405911,1430,0
-10.7344,-16,0,0,0,130,3,0,2,3,1,1,0,0,0,0,1797,154,1423,175,0,0,1.827169,16396,0
-16,-16,0,0,0,139,0,0,0,0,0,0,0,0,0,0,669,99,1,3,0,1,2.051613,1247,0
-16,-16,0,1,1,72,0,0,0,0,0,0,0,0,0,0,38,53,1,0,0,1,1.130737,812,0
-16,-16,0,1,0,113,4,0,0,0,0,0,0,0,0,0,108,53,10,8,0,1,2.940035,2219,0
-16,-16,0,0,1,121,0,0,0,0,0,0,0,0,0,0,78,186,6,6,0,0,2.613779,1955,0
-16,-16,0,0,1,40,1,0,0,0,0,0,0,0,0,0,1187,1214,5,22,0,1,1.969864,23288,0
-16,-16,0,0,1,38,1,0,0,0,0,0,0,0,0,0,220,186,0,8,0,0,1.871878,3088,0
-16,-16,0,0,1,97,1,0,0,0,0,0,0,0,0,0,258,183,10,10,0,1,3.01819,6666,0
-10.3114,-10.0402,0,0,1,136,1,0,0,1,0,0,0,0,0,0,0,551,2,1,0,0,2.404649,20314,0
-10.5034,-9.92205,0,0,0,136,7,0,0,2,0,0,0,0,0,0,884,1238,0,2,0,0,2.544045,4107,0
-10.7817,-10.4896,0,0,1,95,2,0,0,2,0,0,0,0,0,0,1043,1996,14,21,0,1,2.251664,19282,0
-10.7817,-10.5997,1,0,0,138,3,0,1,2,0,1,0,0,0,0,308,173,23,8,0,0,1.169882,16183,0
-16,-10.7222,0,0,0,73,10,1,1,3,1,0,0,0,0,0,2,4,2,0,0,0,2.629554,18,0
-16,-10.7226,0,0,1,112,9,0,1,2,0,0,1,0,0,0,31,99,1,2,0,0,1.880233,3978,0
-16,-16,1,1,0,113,6,0,2,3,1,2,0,0,0,0,5963,1161,6,650,0,0,3.49834,76546,0
-16,-16,1,0,0,136,8,0,2,3,0,3,0,0,0,1,5427,4361,127,321,0,0,3.501292,134268,0
-10.3074,-10.0362,0,1,0,59,12,0,0,0,0,0,0,0,0,0,4943,0,0,324,0,0,2.756297,3972,0
-10.3055,-10.0342,0,1,0,35,7,0,0,1,0,0,0,0,0,0,29,75,0,0,0,0,1.304334,744,0
-10.6725,-10.2051,0,0,1,118,8,0,0,1,0,0,0,0,0,0,1301,1078,16,129,0,0,3.664273,7111,0
-10.6693,-10.2019,0,0,1,59,0,0,0,0,0,0,0,0,0,0,1006,1165,299,41,0,1,3.07132,42113,0
-10.898,-16,0,0,1,85,0,0,0,0,0,0,0,0,0,0,472,886,104,24,0,0,2.612252,12221,0
-10.8988,-16,0,0,1,77,0,0,1,2,0,1,0,0,0,0,512,751,359,8,0,0,3.233574,4088,0
-10.8976,-16,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10.6689,-10.2015,1,0,1,70,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.896,-16,0,0,1,48,1,0,0,0,0,0,0,0,0,0,265,294,144,20,0,0,2.458899,27972,0
-16,-16,0,0,0,25,6,0,0,0,0,0,0,0,0,0,403,474,20705,56,0,0,1.354476,16915,0
-16,-16,1,0,0,103,7,0,0,1,0,0,0,0,0,0,271,106,4,8,0,0,1.46776,4812,0
-16,-16,0,0,1,137,12,0,0,0,0,0,0,0,0,0,2323,383,778,146,0,1,1.895752,74909,0
-16,-16,0,0,1,117,6,0,0,0,0,0,0,0,0,0,33,31,8,4,0,0,1.974766,3855,0
-16,-16,0,0,1,43,9,0,0,0,0,0,0,0,0,0,26012,280,0,841,0,0,2.321947,7017,0
-16,-16,0,0,1,41,9,0,0,0,0,0,0,0,0,0,3217,1310,139,133,0,0,2.826437,11112,0
-16,-16,0,0,1,35,6,0,0,0,0,0,0,0,0,0,714,253,147,47,0,0,1.144456,48817,0
-16,-16,0,0,1,39,4,0,0,0,0,0,0,0,0,0,209,359,10326,4,0,0,2.889886,22621,0
-16,-16,0,0,1,46,8,0,0,0,0,0,0,0,0,0,828,507,86,47,0,0,2.343958,38278,0
-16,-16,0,0,1,39,1,0,0,0,0,0,0,0,0,0,1527,159,60,63,0,1,2.712906,40450,0
-16,-16,0,0,1,63,15,0,0,0,0,0,0,0,0,0,66,31,39,2,0,1,1.870721,9519,0
-16,-16,0,0,1,53,1,0,0,0,0,0,0,0,0,0,333,197,29,14,0,0,1.325021,7830,0
-16,-16,1,0,0,78,14,0,0,0,0,0,0,0,0,0,321,180,9,106,0,0,2.252011,11400,0
-10.6697,-10.2023,0,0,0,62,9,0,0,2,0,0,0,0,0,0,638,1666,5,6,0,0,1.091228,981,0
-10.6701,-10.2027,0,1,0,52,9,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1.104782,183,0
-10.6733,-10.2059,0,0,0,123,9,0,1,6,0,0,0,0,0,1,229,614,24,1,0,0,1.736159,2962,0
-10.6713,-10.2039,0,0,0,89,3,0,0,1,0,0,0,0,0,0,193,98,5,4,0,0,3.032674,8146,0
-16,-16,0,1,0,73,4,0,0,0,0,0,0,0,0,0,1449,7,0,65,0,0,1.97224,4624,0
-10.6697,-10.2023,0,0,0,62,4,0,0,0,0,0,0,0,0,0,51,103,14,0,0,0,1.228834,640,0
-16,-16,0,0,0,110,5,0,0,0,0,0,0,0,0,0,22,13,3,0,0,1,1.443053,365,0
-16,-16,1,0,0,77,9,0,0,0,0,0,0,0,0,0,1059,1029,149,61,0,0,4.803023,11132,0
-16,-16,0,0,0,138,11,0,0,0,0,0,0,0,0,0,160,220,1,2,0,0,1.20587,228,0
-16,-16,1,0,0,58,5,0,0,0,0,0,0,0,0,0,154,138,4,6,0,0,3.890344,3331,0
-16,-16,1,0,0,47,12,0,0,0,0,0,0,0,0,0,997,488,4,69,0,1,3.243915,5394,0
-16,-16,0,0,0,81,14,0,0,0,0,0,0,0,0,0,111,100,0,2,0,0,1.899056,463,0
-16,-16,0,0,0,129,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,0,0,55,11,0,0,0,0,0,0,0,0,0,98,144,13,1,0,0,1.221281,4551,0
-16,-16,0,0,0,71,4,0,0,0,0,0,0,0,0,0,19,54,0,0,0,1,1.116835,561,0
-16,-16,1,0,0,92,13,0,0,0,0,0,0,0,0,0,153,358,0,8,0,0,3.782192,4713,0
-16,-16,0,1,0,119,2,0,0,0,0,0,0,0,0,0,876,1193,0,7,0,0,1.536597,168223,0
-16,-16,0,0,0,72,7,0,0,0,0,0,0,0,0,0,30,70,0,3,0,1,2.803221,218,0
-16,-16,0,0,0,83,7,0,0,0,0,0,0,0,0,0,257,182,10,0,0,0,1.227499,5803,0
-16,-16,0,0,0,58,6,0,0,0,0,0,0,0,0,0,542,202,118,1,0,0,2.131658,103926,0
-16,-16,0,1,1,14,4,0,0,0,0,0,0,0,0,0,231,149,2,10,0,1,3.015256,9293,0
-16,-16,1,0,1,89,2,0,0,0,0,0,0,0,0,0,1904,1482,1,68,0,1,1.744117,42589,0
-16,-16,0,0,1,139,15,0,0,0,0,0,0,0,0,0,420,222,2,17,0,0,2.350695,597,0
-16,-16,0,0,0,136,15,0,0,0,0,0,0,0,0,0,20,60,1,0,0,0,1.140162,559,0
-16,-16,0,0,0,138,10,0,0,0,0,0,0,0,0,0,80,223,2,1,0,0,2.331895,2921,0
-16,-16,0,0,1,131,2,0,1,2,1,0,0,0,0,0,79995,687,19,3346,1,0,4.970314,34578,0
-16,-16,0,0,1,124,4,0,0,0,0,0,0,0,0,0,206,309,13,2,0,0,2.025753,10687,0
-16,-16,0,0,1,117,0,0,0,4,0,0,0,0,0,0,98,94,7,5,0,1,3.00712,779,0
-16,-16,0,0,1,119,13,0,0,0,0,0,0,0,0,0,29,38,10,2,0,0,3.334534,444,0
-16,-16,0,0,1,125,0,0,1,3,1,0,0,0,0,0,48,138,534,7,0,0,2.50252,14039,0
-16,-16,0,0,1,139,14,0,0,2,0,0,0,0,0,0,437,505,9,17,0,0,1.100016,9444,0
-16,-16,0,0,0,120,12,0,1,4,0,0,1,0,0,0,1492,625,1389,97,0,0,3.229639,18854,0
-16,-16,0,0,1,131,14,0,2,4,1,0,1,0,0,0,1906,199,25,109,0,0,2.262192,35244,0
-16,-16,0,0,1,105,6,0,2,2,1,0,1,0,0,0,513,473,9,4,0,1,2.658703,27920,0
-16,-16,1,0,1,62,1,0,0,0,0,0,0,0,0,0,12,56,1,0,0,1,2.28245,178,0
-16,-16,0,0,0,55,0,0,0,0,0,0,0,0,0,0,1680,1958,30,39,0,1,1.43784,37420,0
-16,-16,0,0,0,138,0,0,2,3,1,0,1,0,0,0,17,7,0,0,0,0,1.500057,17,0
-16,-16,0,0,0,115,0,0,0,3,0,0,0,0,0,0,9,8,0,0,0,0,3.002687,8,0
-16,-16,0,0,1,139,0,0,0,0,0,0,0,0,0,0,399,206,3,4,0,0,1.854626,564,0
-16,-16,0,0,1,139,0,0,0,0,0,0,0,0,0,0,3824,139,10,62,0,1,2.758473,18524,0
-16,-16,1,0,0,56,6,0,0,0,0,0,0,0,0,0,2011,778,88,56,0,0,2.855775,44712,0
-16,-16,0,0,0,40,2,0,1,1,1,0,0,0,0,0,442,581,17,3,0,0,1.420925,10610,0
-16,-16,0,0,0,38,3,0,1,1,1,0,0,0,0,0,74,75,7,0,0,0,3.380005,1936,0
-16,-16,0,0,0,46,3,0,1,1,0,1,0,0,0,0,274,265,22,7,0,1,2.84561,2917,0
-16,-16,0,0,0,76,0,0,1,1,1,0,0,0,0,0,1563,981,511,75,0,0,2.78304,115993,0
-10.7769,-10.5949,0,0,0,45,12,0,0,0,0,0,0,0,0,0,81,50,6,0,0,0,2.661882,689,0
-16,-16,0,0,1,80,4,0,1,1,1,0,0,0,0,0,52040,14369,90,595,0,0,1.530947,111193,0
-16,-16,0,0,0,140,9,0,1,2,1,0,0,0,0,0,74,93,23,1,0,0,3.010922,3201,0
-16,-16,0,0,0,36,14,0,2,3,1,0,2,0,0,0,162,136,105,9,0,1,1.311446,9599,0
-16,-16,1,0,0,96,14,0,1,2,0,0,2,0,0,0,106,121,4,0,0,0,2.228635,861,0
-16,-16,0,0,0,136,7,0,1,3,0,0,2,0,0,0,878,492,16,46,0,0,1.435399,20976,0
-16,-16,0,0,0,50,3,0,0,0,0,0,0,0,0,0,219,293,15,15,0,0,2.620642,4940,0
-16,-16,0,0,0,62,4,0,1,1,1,0,0,0,0,0,469,588,12,34,0,0,1.9273,8708,0
-16,-16,0,0,0,79,3,0,1,1,0,0,1,0,0,0,1109,1831,14,36,0,1,1.889627,3163,0
-16,-16,0,0,0,32,11,0,2,3,1,0,1,0,0,0,89,69,105,3,0,0,2.37643,8866,0
-16,-16,0,0,0,115,0,0,0,1,0,0,0,0,0,0,1678,744,195,43,0,0,2.892895,131185,0
-16,-16,0,0,0,41,13,0,1,1,0,0,1,0,0,0,546,1490,4,5,0,0,1.939456,10728,0
-16,-16,0,0,0,42,12,0,0,0,0,0,0,0,0,0,330,124,82,3,0,0,1.464904,19157,0
-16,-16,0,0,0,40,5,0,1,1,0,0,1,0,0,0,737,352,307,8,0,1,2.399829,48960,0
-16,-16,0,0,1,106,8,0,0,0,0,0,0,0,0,0,575,487,68,78,0,0,2.888935,66033,0
-16,-16,0,0,0,61,8,0,0,0,0,0,0,0,0,0,1348,1999,75,16,0,0,1.653878,11106,0
-10.8972,-16,0,0,0,58,8,0,0,0,0,0,0,0,0,0,84,100,116,2,0,0,4.964229,7506,0
-16,-16,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1683,812,349,22,0,0,1.602568,90726,0
-16,-16,0,0,0,14,5,0,0,0,0,0,0,0,0,0,155,106,3,3,0,1,2.892181,26574,0
-16,-16,0,0,0,11,7,0,0,0,0,0,0,0,0,0,351,237,31,1,0,0,2.097048,28458,0
-16,-16,0,0,0,21,0,0,0,0,0,0,0,0,0,0,285,167,16,1,0,0,2.648266,40542,0
-16,-16,0,0,0,18,6,0,0,0,0,0,0,0,0,0,362,117,2,1,0,0,1.311553,10915,0
-16,-16,0,0,1,40,9,0,0,0,0,0,0,0,0,0,667,980,64,40,0,0,1.248652,11668,0
-16,-16,0,0,0,32,12,0,0,0,0,0,0,0,0,0,531,719,6,56,0,1,2.700623,9944,0
-10.6725,-10.2051,1,0,0,100,9,0,0,1,0,0,0,0,0,0,182,342,119,1,0,0,1.887845,9446,0
-10.6693,-10.2019,0,0,0,53,10,0,0,2,0,0,0,0,0,0,88,87,9,1,0,1,1.989156,3600,0
-10.6701,-10.2027,1,0,1,73,11,0,0,1,0,0,0,0,0,0,122,170,31,2,0,0,1.602988,5455,0
-16,-16,0,0,0,11,12,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1.097718,4,0
-16,-16,0,0,0,31,8,0,0,0,0,0,0,0,0,0,88,103,4,4,0,0,1.530367,5417,0
-16,-16,0,0,0,24,12,0,0,0,0,0,0,0,0,0,17,197,41,0,0,0,1.601158,106,0
-10.6705,-10.2031,0,0,1,76,13,0,0,1,0,0,0,0,0,0,252,211,1,3,0,1,2.594571,22393,0
-16,-16,0,0,0,113,10,0,0,8,0,0,0,0,0,0,28,66,1,2,0,1,2.904754,31729,0
-16,-16,0,0,0,114,1,0,0,8,0,0,0,0,0,0,28,66,1,2,0,1,2.904754,31729,0
-16,-16,0,0,0,113,9,0,0,8,0,0,0,0,0,0,28,66,1,2,0,1,2.904754,31729,0
-16,-16,0,0,0,110,14,0,0,0,0,0,0,0,0,0,28,66,1,2,0,1,2.904754,31729,0
-16,-16,0,0,1,136,3,0,0,0,0,0,0,0,0,0,225,196,118,21,0,1,2.785236,4092,0
-10.8988,-16,0,0,0,79,4,0,1,2,0,2,0,0,0,0,52,174,1,3,0,1,4.609827,318,0
