Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number,Average_Rating
44816,Invasion: Pearl Harbor,2010,BaseGame,12 to under 18,1,2,2,1,120,137,3,2,5,16,16,6.9375
31633,High School Election,2004,BaseGame,5 to under 12,3,5,2,4,45,44,0,3,8,25,10,5.81
44605,Combined Arms 2000,2009,BaseGame,under 5,2,2,2,1,60,4,0,0,1,2,1,6.5
20002,Monster Mash I,2002,BaseGame,12 to under 18,2,4,2.5,2,30,53,10,6,20,23,10,5.32609
15931,Star Cruiser,1987,BaseGame,12 to under 18,2,2,2.7,10,120,156,17,7,11,37,22,6.13514
66253,Wombat Rescue,2015,BaseGame,5 to under 12,1,4,2.3333,3,60,27,0,36,154,9,29,8.52333
14525,Marvin Marvel's Marvelous Marble Machine,2005,BaseGame,12 to under 18,2,6,1.8,5,60,96,9,11,40,58,38,6.33879
10943,Shitenno,2011,BaseGame,12 to under 18,2,4,2.7333,30,60,434,22,32,117,272,82,6.82875
63982,PBL Robots,2014,BaseGame,12 to under 18,2,3,1.75,4,60,28,0,2,3,13,12,8.26923
20718,Cleopatra's Gambit,2002,BaseGame,5 to under 12,2,2,1,2,20,20,2,2,2,9,9,5.38889
47676,Classic Battletech: Jihad Hot Spots  Terra,2010,PremiumGame,12 to under 18,2,8,4,1,120,26,0,0,4,2,0,6.5
22003,Accasta,1998,BaseGame,5 to under 12,2,2,3,2,30,23,0,1,9,11,15,6.61818
47725,Black Stories 6,2010,BaseGame,12 to under 18,2,15,1,2,20,57,1,2,5,23,2,6.72826
17478,Tunnelz,2007,BaseGame,5 to under 12,2,2,1.3333,3,10,50,4,3,11,31,19,5.30968
16700,Outpost Gamma,1981,BaseGame,12 to under 18,2,2,2.2,5,120,165,9,6,14,45,36,5.65556
44714,Giant Monster Rampage (third edition),2009,BaseGame,5 to under 12,1,4,2,2,60,19,0,5,6,8,1,8.75
44442,Trilithon,1999,BaseGame,5 to under 12,2,2,4,1,45,2,0,0,1,2,0,8
61112,CV: Promo Cards,2013,PremiumGame,5 to under 12,2,4,1.8571,7,60,444,20,16,29,102,43,7.25392
17455,Marriage Material,2004,BaseGame,12 to under 18,2,5,1,11,30,127,13,2,6,69,30,5.43986
20011,Loser,2001,BaseGame,under 5,3,6,1,3,30,19,2,0,0,20,10,4.45
34756,Bohnrschen,2007,PremiumGame,under 5,1,6,2.1111,9,90,441,11,24,35,100,52,6.682
21172,Attorneys at Flaw,1995,BaseGame,12 to under 18,2,6,1.5,2,60,28,3,1,2,7,11,4.28571
59490,Combo,2013,BaseGame,5 to under 12,2,5,1.5,2,10,22,0,0,2,14,7,5.35714
11990,Broadsides and Boarding Parties,1982,BaseGame,5 to under 12,2,2,1.814,43,60,757,54,130,243,453,227,6.09201
13842,SeaSim,2004,BaseGame,5 to under 12,2,2,2.2069,29,30,323,25,17,34,166,80,5.98283
71658,Wobble Tower,-99,BaseGame,5 to under 12,2,4,1,1,10,2,0,0,0,1,0,3.5
62686,Serfs & Soldiers,2014,BaseGame,12 to under 18,2,2,3,2,60,8,0,0,2,4,1,9.5
12926,Hot Tin Roof,2014,BaseGame,5 to under 12,3,4,2,9,60,242,6,9,66,120,36,6.41083
54918,Fracul8,2011,BaseGame,12 to under 18,1,4,1,1,20,1,0,0,0,1,0,10
7231,Takenoko,2011,BaseGame,5 to under 12,2,4,1.9756,779,45,16662,167,756,3186,11282,2061,7.36178
12730,Avalam,1996,BaseGame,5 to under 12,2,2,2,14,30,263,11,4,14,142,54,6.37683
46572,Baba Yaga,2010,BaseGame,5 to under 12,1,6,2.5,2,40,35,1,13,28,16,8,6.5625
45722,Barca,2007,BaseGame,5 to under 12,2,2,2.25,4,60,20,1,4,14,20,11,7.2516
8604,Cheeky Monkey,2007,BaseGame,5 to under 12,2,6,1.1538,78,15,774,19,47,122,703,292,6.6303
12695,Card City,2012,BaseGame,12 to under 18,1,4,2.1429,14,30,398,33,24,72,202,82,6.15099
49175,Dream Shift,2011,BaseGame,5 to under 12,1,1,1.5,2,10,12,0,3,5,2,8,6
18686,Alien Hotshots,1998,BaseGame,5 to under 12,2,4,1.1667,6,20,236,38,1,2,101,57,4.55941
28623,Warte und pass auf!,1985,BaseGame,under 5,2,4,1,1,15,9,0,0,0,4,3,5.75
22749,Wacky Blasters,1990,BaseGame,5 to under 12,2,4,1.5,2,10,14,2,0,7,6,4,5.875
41357,A Touch of Evil: Something Wicked Expansion,2009,PremiumGame,12 to under 18,1,12,2.8846,52,120,2013,48,77,217,768,199,7.74212
12363,Quoridor Kid,2004,BaseGame,5 to under 12,2,4,1.4444,18,10,217,7,3,18,182,64,6.3739
22600,Arbitration: A Game of Decision Making,2003,BaseGame,12 to under 18,2,6,1,2,60,33,6,1,1,13,6,4.96154
58081,Schattenmonster,2012,BaseGame,5 to under 12,2,4,2,1,20,3,0,0,1,1,0,7
9925,Iliad,2006,BaseGame,5 to under 12,2,6,2.1036,222,45,1937,136,67,279,1658,595,6.58207
45184,Dominion: Prosperity,2010,PremiumGame,12 to under 18,2,4,2.4916,417,30,16379,166,369,1471,8511,1646,8.35325
55025,Eagles & Missiles,2012,BaseGame,12 to under 18,2,4,2,2,60,23,2,1,8,9,2,7
35888,Thorgal Kolekcjonerska Gra Karciana,2002,BaseGame,under 5,2,4,2.75,4,60,39,0,3,3,25,0,6.56
20622,Race for the Crystal,1990,BaseGame,5 to under 12,2,2,1,1,30,4,1,0,0,2,3,4.5
24782,Articulate Extra Pack No. 1,1993,PremiumGame,12 to under 18,4,20,1,2,60,38,0,1,6,16,6,7.46875
60980,CLEVER,2014,BaseGame,5 to under 12,2,9,1,4,15,56,3,0,3,20,7,6.6
11680,Eagles: Waterloo,1995,BaseGame,12 to under 18,2,2,2.119,42,120,461,36,18,30,234,110,6.53235
11626,HorrorClix,2006,BaseGame,12 to under 18,2,11,2.3191,47,60,673,53,23,41,337,161,6.44039
57398,Summoner Wars: Phoenix Elves  Second Summoner,2013,PremiumGame,5 to under 12,2,4,2.1667,6,30,862,11,42,108,174,35,8.30172
28352,Zobmondo!! Would You Rather...? Pocket Version,2005,BaseGame,12 to under 18,3,12,1,1,30,59,8,0,1,19,6,4.92105
18708,The Pumpkin King,2005,BaseGame,5 to under 12,2,4,1,7,30,61,4,3,2,33,22,2.77585
20061,Die Monstermacher,2002,BaseGame,12 to under 18,3,5,2,2,45,50,4,3,6,12,5,5.33333
45012,Joggle,2010,BaseGame,under 5,2,2,2,1,10,13,0,0,1,13,7,4.45615
66948,All-Star Baseball Card Game,1996,BaseGame,under 5,1,2,3,1,60,1,0,0,0,1,1,6.5
16111,Killer Bunnies and the Journey to Jupiter,2008,BaseGame,12 to under 18,2,6,2.5357,28,90,574,56,7,45,266,82,5.73421
18257,Tintin,1987,BaseGame,5 to under 12,2,4,1.1667,6,45,123,6,8,8,60,25,4.79167
15938,Olix,1994,BaseGame,5 to under 12,2,2,2.25,4,30,106,5,4,15,37,23,6.06486
61472,DrunkQuest: Drink Coasters,2013,PremiumGame,21 and over,3,6,1,2,20,73,6,2,1,6,1,6.33333
57437,Defenders of the Realm: Battlefields  Scorpion Canyon and Karmak Sands,2012,PremiumGame,12 to under 18,2,4,2,3,15,121,6,3,12,9,7,6.31111
34326,Mexican Hold'em Poker,2007,PremiumGame,12 to under 18,2,10,1.6667,3,45,153,12,1,3,36,21,6.47222
64871,DOG Cards,2014,BaseGame,5 to under 12,2,4,1,2,30,62,0,3,15,28,9,6.33214
13286,King's Gold,2014,BaseGame,5 to under 12,2,6,1,6,15,160,1,10,37,122,24,6.29418
36493,Isabelle & Isabeau,2007,BaseGame,under 5,2,6,2,1,30,14,0,0,0,8,3,4.3125
37107,TZAP Rummy,2006,BaseGame,under 5,2,8,1,1,30,1,1,0,0,1,0,4
18480,Gooey Louie,1995,BaseGame,5 to under 12,2,8,1,3,10,81,6,1,2,45,23,4.21464
10623,Pixel Tactics 3,2014,BaseGame,12 to under 18,2,2,2.3636,11,30,952,24,38,123,228,61,7.45026
64129,Legends of Adventure,2014,BaseGame,5 to under 12,1,6,1.5,2,60,24,3,4,6,9,6,6.05556
10644,Zombie Fluxx,2007,BaseGame,5 to under 12,2,6,1.442,319,40,7444,289,23,218,4057,895,6.13308
12317,Villages,2011,BaseGame,5 to under 12,2,6,1.6,10,30,461,17,4,33,180,54,6.54056
16490,Clue: The Office,2009,BaseGame,5 to under 12,3,6,1.6667,6,45,158,10,1,4,61,22,5.80164
20333,G.I. Anvil of Victory,1982,PremiumGame,12 to under 18,2,2,4.3056,72,180,1186,39,27,46,434,172,6.96509
9356,Call of Cthulhu: The Card Game,2008,BaseGame,12 to under 18,2,2,2.8786,206,30,4215,240,122,508,2351,628,7.04956
13213,Septikon: Uranium Wars,2012,BaseGame,5 to under 12,2,2,2.375,8,45,212,9,25,108,72,38,6.79931
44793,Beadecked,2009,BaseGame,5 to under 12,2,6,1.5,2,20,13,0,0,0,7,3,5.03571
13091,Ring-O Flamingo,2009,BaseGame,under 5,2,4,1.0625,16,15,178,1,5,33,153,68,6.18464
14344,Rubik's Race,1982,BaseGame,5 to under 12,2,2,1.2857,21,5,414,31,3,14,205,88,5.8708
54920,Radic8,2011,PremiumGame,12 to under 18,1,4,1,1,10,1,0,0,0,1,0,10
19347,Trivial Pursuit Game Show,1993,BaseGame,under 5,3,6,1,1,30,64,4,0,1,26,8,5.93846
11326,Tom Tube,2003,BaseGame,5 to under 12,2,2,2.283,53,30,613,53,21,61,396,148,6.32915
31296,Housewarming,2006,BaseGame,5 to under 12,2,4,1,1,40,3,0,0,1,0,0,0
62157,Reign of Nations,2015,BaseGame,5 to under 12,2,7,4,1,60,2,0,0,10,4,1,7.75
27672,Heximania,2005,BaseGame,5 to under 12,2,4,2,2,45,63,3,0,3,25,16,4.844
23832,Schtzt unseren Teich!,1987,BaseGame,under 5,2,4,1,1,15,11,2,0,0,3,2,4.03333
60242,GUISCARD,2013,BaseGame,12 to under 18,2,4,2.625,8,120,85,1,20,41,25,13,8.092
68500,"Halo: Fleet Battles, The Fall of Reach",2015,BaseGame,under 5,2,2,3,5,90,64,0,11,47,13,7,8.65385
33881,Ruby Rush!,2007,BaseGame,5 to under 12,2,3,1,2,2,8,0,0,0,11,9,6.90909
58120,Rifugio,2012,BaseGame,5 to under 12,2,4,2,1,60,31,0,4,8,25,9,7.044
15303,Genius Rules,1987,BaseGame,5 to under 12,2,4,1,1,10,69,5,3,1,50,23,6.156
20387,Die Schatzinsel,2002,BaseGame,5 to under 12,2,4,2.3333,3,30,47,4,3,5,28,11,6.15714
25294,Zulu War,1988,BaseGame,12 to under 18,2,2,2,1,120,60,1,1,1,11,13,5.79545
7690,Dungeon Twister 2: Prison,2009,BaseGame,5 to under 12,1,2,3.3077,91,60,2063,102,165,679,954,351,7.4198
12419,Ming Dynasty,2007,BaseGame,5 to under 12,2,4,2.8182,55,90,1037,117,6,45,417,205,5.97049
19723,Commando Actions,1981,BaseGame,12 to under 18,2,2,2,2,60,69,5,0,3,8,5,4.4375
12550,Zitternix,2000,BaseGame,5 to under 12,2,4,1.0303,33,10,424,19,17,41,260,120,6.07923
49997,Age of Steam Expansion: Australia & Tasmania,2011,PremiumGame,12 to under 18,3,6,3.8,5,120,165,4,8,16,30,25,7.76167
65678,Stimmvieh: Ihr habt die Wahl!,2014,BaseGame,12 to under 18,3,4,2,2,30,40,0,0,2,12,2,5.95833
55441,Indigenous people of Taiwan,2012,BaseGame,5 to under 12,2,6,2,1,30,16,0,2,2,2,1,6.25
17992,Tutankhamen's Revenge,1990,BaseGame,5 to under 12,2,6,1.4286,14,30,219,10,4,10,74,25,5.1
17007,Constellation,2003,BaseGame,5 to under 12,2,3,2,2,30,45,2,4,9,37,16,5.65135
9680,Kings of Air and Steam,2013,BaseGame,12 to under 18,2,7,2.8161,87,90,1365,57,137,485,949,314,7.04
7248,The Pillars of the Earth,2006,BaseGame,12 to under 18,2,4,2.8351,1225,120,12335,281,792,3083,11391,2831,7.32418
68721,13 Days: The Cuban Missile Crisis,2015,BaseGame,5 to under 12,2,2,2.5,2,60,26,0,31,85,13,27,7.6
18287,Jumpin' Java,2003,BaseGame,5 to under 12,2,2,1.0833,12,10,110,12,1,8,69,38,4.86522
12841,Mutant Chronicles Collectible Miniatures Game,2008,BaseGame,12 to under 18,2,2,2.4545,44,60,749,83,14,57,272,119,6.14456
29080,The Doctor Lucky Ambivalence Pack,2005,PremiumGame,12 to under 18,3,7,1.6,5,45,226,11,14,28,53,29,6.51887
21554,Hook the Crook,1994,BaseGame,5 to under 12,2,4,1,2,20,12,0,0,0,5,2,5.6
12610,Spot it Jr.! Animals,2012,BaseGame,under 5,2,6,1.125,8,15,417,0,6,21,154,46,6.40162
55031,LOT,2012,BaseGame,5 to under 12,2,2,1.5,2,20,20,0,2,6,16,9,7.75625
61774,Tic Talk,2014,BaseGame,5 to under 12,4,6,1,1,30,47,2,0,3,23,5,5.78261
15260,The Metagame,2011,BaseGame,12 to under 18,2,33,2.2,5,10,203,6,15,57,74,32,7.19932
69663,Crime Lords of Knight City,2015,BaseGame,12 to under 18,1,5,1,1,40,1,0,0,1,1,4,8
14572,Kamisado Schnupperspiel,2011,BaseGame,under 5,2,2,2,2,20,137,20,3,10,37,14,6.77027
18398,Gnome's War,2001,BaseGame,12 to under 18,2,4,1.5,4,120,132,13,2,5,43,29,4.21977
25893,Golf Tiddlywinks,1993,BaseGame,5 to under 12,1,4,1,2,30,9,0,1,1,4,4,4.25
61929,The Lord of the Rings: The Card Game  Nightmare Deck: The Hills of Emyn Muil,2013,PremiumGame,12 to under 18,1,2,2,1,60,276,1,21,33,26,11,8.15192
34741,How To Host A Romantic Evening: Tropical Paradise,1991,BaseGame,under 5,2,2,1,2,60,6,0,0,2,4,2,7.375
30703,LOST The Card Game,2006,BaseGame,under 5,2,5,1,1,30,11,0,0,3,4,2,5.75
13420,Cornucopia,2010,BaseGame,5 to under 12,2,5,1.48,25,60,399,30,25,70,199,118,5.95518
47831,Pass the  Popcorn Card Game,2010,BaseGame,12 to under 18,2,6,1,1,30,24,1,0,1,12,0,5.79167
10062,Mystery Rummy: Jekyll & Hyde,2001,BaseGame,5 to under 12,2,2,1.5268,112,45,1927,91,60,121,1068,446,6.63476
10613,1853,1989,BaseGame,12 to under 18,3,6,4.1064,47,180,881,30,71,135,331,171,6.96722
60615,IPA: The Agents,2013,BaseGame,12 to under 18,2,4,2.8,5,90,33,4,0,4,13,6,6.46154
26451,Stad - Land - Rivier,1985,BaseGame,5 to under 12,2,6,1,4,15,40,1,0,2,12,5,6.25
17939,Monopoly Revolution,2010,BaseGame,5 to under 12,2,6,1.5,6,60,215,5,3,6,82,18,5.26707
54523,Neuroshima Hex! The Dancer,2012,PremiumGame,5 to under 12,2,4,2.4286,14,30,617,9,27,78,193,49,7.58808
10864,Cthulhu Fluxx,2012,BaseGame,5 to under 12,2,6,1.5065,77,30,2827,58,15,137,1193,219,6.2086
12766,Helden in der Unterwelt,2005,BaseGame,5 to under 12,1,4,2.25,16,90,310,15,57,84,110,47,6.55291
20732,Maze,1982,BaseGame,12 to under 18,2,2,2,1,30,52,2,2,8,20,10,6.06
18546,Abduction,1998,BaseGame,5 to under 12,2,4,1.4643,28,20,379,38,7,22,244,111,5.25082
20502,Snap Judgment,1985,BaseGame,under 5,3,6,3,1,60,14,2,0,0,5,0,4.7
35330,Rugby World,2007,BaseGame,12 to under 18,2,8,3.5,4,120,125,20,4,13,20,15,6.358
13536,Micro Space Empire,2011,BaseGame,under 5,1,1,1.2,15,10,118,0,1,72,62,49,6.77903
14133,Tin Soldiers,2002,BaseGame,5 to under 12,3,5,1.6667,18,30,362,33,2,10,188,83,5.86755
57373,Eminent Domain: Escalation,2014,PremiumGame,5 to under 12,2,5,2.8718,39,60,2783,55,120,331,660,228,7.97859
17670,Anvil-Dragoon: Southwall 1944,1986,BaseGame,12 to under 18,2,2,3,5,120,159,16,1,0,32,27,5.11719
30019,Copolymer,2006,BaseGame,5 to under 12,2,2,2,5,30,15,0,0,4,25,16,4.68
34082,BattleLore: The Hundred Years' War  Crossbows & Polearms,2007,PremiumGame,5 to under 12,2,2,2.6491,57,60,1944,62,101,155,518,202,7.63421
13081,Warp 6,2002,BaseGame,12 to under 18,2,3,1.7895,19,20,141,10,11,27,94,59,6.61169
12885,Anno Domini: Frauen,1999,BaseGame,5 to under 12,2,8,1.75,8,45,148,1,0,3,68,10,7.06176
8580,Cheaty Mages!,2008,BaseGame,12 to under 18,3,6,1.5679,81,30,2139,109,54,248,1188,308,6.44372
49897,Flames of War: Tropic Lightning,2011,PremiumGame,12 to under 18,1,2,2,1,120,44,2,1,2,8,3,7.6875
9194,The Speicherstadt,2010,BaseGame,5 to under 12,2,5,2.2704,307,45,3808,99,210,586,3502,930,7.10588
34104,Fisch mich,2006,BaseGame,under 5,2,6,1,3,10,21,0,0,2,14,8,6.21429
30097,Speedy Eddy,1997,BaseGame,5 to under 12,2,4,1,3,10,33,0,1,1,13,11,5.92308
18370,Leaping Lizards,2003,BaseGame,5 to under 12,2,4,1,4,15,168,14,1,3,70,44,4.80071
58367,Doomworks,2013,BaseGame,5 to under 12,2,5,1,1,25,61,4,1,4,25,12,7.05
56717,Four,2012,BaseGame,5 to under 12,2,2,2,1,15,13,0,1,16,11,6,7.95455
54582,Racial Wars: Flight over the desert,2012,BaseGame,12 to under 18,2,4,3,2,45,32,2,0,1,15,4,6.76667
13135,Austerlitz 20,2009,BaseGame,12 to under 18,2,2,2,15,45,142,3,7,20,57,28,7.14474
66738,Formula D: Circuits 6  Austin & Nevada Ride,2015,PremiumGame,12 to under 18,2,10,2,1,60,225,1,39,99,28,16,7.65
19922,Bloody Mary:  Further Intrigue in the Tudor Court,2002,BaseGame,5 to under 12,4,8,2.6667,3,120,46,1,2,11,8,11,6.375
31060,"Spontan, Woran denkst 'n Du ?",1993,BaseGame,12 to under 18,3,8,1,2,30,8,0,0,2,7,3,5.42857
62419,Monster Hero Academy,2014,BaseGame,5 to under 12,2,6,1,2,30,25,1,0,6,13,3,5.25385
17868,Bataclan,1997,BaseGame,5 to under 12,2,6,1.1667,6,20,92,9,3,12,37,17,4.88514
29371,Remember the Alamo,2001,BaseGame,under 5,2,2,2,1,70,8,1,1,0,3,2,5
14906,Piraten-Pitt,2000,BaseGame,5 to under 12,2,4,1.25,8,30,167,11,24,54,76,53,6.10789
67997,Aqua Park,2015,BaseGame,5 to under 12,2,4,2,1,20,5,0,1,12,2,1,5
16409,Top Secret,1985,BaseGame,5 to under 12,2,4,1.4615,13,60,319,19,10,17,121,35,5.64545
7526,6 nimmt!,1994,BaseGame,5 to under 12,2,10,1.2361,1118,45,10338,137,174,532,8315,2767,6.88642
15039,Odysseus,2001,BaseGame,5 to under 12,3,6,1.8333,18,45,331,30,7,15,180,57,5.76389
13103,Sapiens,2015,BaseGame,12 to under 18,2,4,2.5,4,45,89,1,22,144,54,15,7.30648
21847,Battle of Vittoria,1981,BaseGame,12 to under 18,2,2,2,3,120,55,3,1,2,8,4,6.1875
68428,Five Tribes: The Artisans of Naqala,2015,PremiumGame,12 to under 18,2,4,2.75,20,80,1630,7,102,479,315,87,8.2019
30384,Bushido: A Batalha de Sekigahara,2005,BaseGame,5 to under 12,2,4,2.6667,3,40,14,2,0,3,11,5,5.40909
20466,Dominique,1980,BaseGame,5 to under 12,2,4,1.5,4,30,43,3,5,4,14,11,5.78571
7991,DungeonQuest,1985,BaseGame,5 to under 12,1,4,1.9248,226,60,2848,114,91,314,2125,774,6.67935
54252,EuroMecz,2012,BaseGame,5 to under 12,2,2,2,1,15,1,0,0,2,1,1,9
66803,Fliip Football,2015,BaseGame,5 to under 12,2,2,1.3333,3,30,41,0,4,14,8,8,7.875
10387,Car Wars,1981,BaseGame,5 to under 12,2,8,3.0914,186,45,3216,147,30,134,1705,740,6.32083
35664,Renaissance Man,2007,BaseGame,under 5,2,4,1,1,40,7,0,0,2,1,1,3
17775,My Word,1980,BaseGame,5 to under 12,1,6,1.625,8,30,83,5,1,2,32,20,4.88031
55949,Squinkies Gumball Surprise Playhouse Game,2010,BaseGame,under 5,2,4,1,2,20,5,0,0,0,3,2,4.5
8386,Council of Verona,2013,BaseGame,12 to under 18,2,5,1.3585,53,20,2034,101,104,448,1071,323,6.59243
61298,Neuroshima Hex! Doomsday Machine 3.0,2013,PremiumGame,5 to under 12,2,4,2.5,2,30,196,4,16,26,60,10,8.02667
7928,Murano,2014,BaseGame,5 to under 12,2,4,2.7397,73,75,940,18,219,560,678,153,7.32879
8458,Piata,2013,BaseGame,12 to under 18,2,2,1.5,22,30,952,31,91,247,492,136,7.01641
12297,Middle Kingdom,2008,BaseGame,12 to under 18,2,5,2.0426,47,40,681,97,8,42,347,158,6.0513
10921,Heave Ho!,2002,BaseGame,5 to under 12,2,2,1.3086,81,45,1104,46,69,130,802,325,6.24707
17356,Cat Attack,2002,BaseGame,5 to under 12,2,6,1.75,12,120,114,6,12,34,85,40,5.48176
58852,Worlds War One,2014,BaseGame,5 to under 12,2,5,3,1,60,3,0,0,2,3,2,5.66667
40783,"Keltis: Neue Wege, Neue Ziele",2009,PremiumGame,5 to under 12,2,4,2.1429,56,30,1132,23,26,63,580,169,7.24898
17243,Nmbrs!,2009,BaseGame,5 to under 12,2,8,1.6,5,20,86,4,0,1,45,18,5.38667
63606,Boreml 1831,2011,BaseGame,12 to under 18,2,2,5,1,60,3,0,0,0,0,0,0
53956,Guns of Galicia,2012,BaseGame,12 to under 18,2,2,2.7143,7,60,122,4,8,19,29,17,7.06552
11545,Axis & Allies Air Force Miniatures: Angels 20,2012,BaseGame,12 to under 18,2,6,2.3333,24,30,280,17,16,29,136,51,7.44007
14276,Battle Scenes,2013,BaseGame,5 to under 12,2,2,2,4,30,80,3,0,1,48,6,7.19583
12876,World in War: Combined Arms 1939-1945,2004,BaseGame,12 to under 18,2,4,2.04,25,120,201,22,39,77,131,85,6.55076
54152,Solar Starfire,2012,BaseGame,12 to under 18,1,8,5,1,120,24,0,5,10,8,4,8.125
42316,Time Gradient,2009,BaseGame,5 to under 12,2,2,1.5,2,20,6,0,2,12,5,6,6.6
10319,1911 Amundsen vs Scott,2013,BaseGame,12 to under 18,2,2,1.8163,49,20,613,19,39,118,426,106,7.06589
50306,Basketball G.M.,2011,BaseGame,12 to under 18,2,8,3,1,120,7,0,3,9,6,6,7.38333
28161,Malstrom,1995,BaseGame,12 to under 18,2,4,2,1,30,8,0,2,2,4,2,6.625
22077,Traumland,1994,BaseGame,5 to under 12,2,4,2,1,10,15,3,0,0,4,0,4.61
17231,Die Seidenstrae,1998,BaseGame,5 to under 12,2,7,1.875,8,60,168,16,4,5,76,29,5.48026
48974,Hive Mind,2011,BaseGame,12 to under 18,3,6,3,1,15,1,0,0,2,0,0,0
11260,Wie ich die Welt sehe...,2004,BaseGame,5 to under 12,2,9,1.1667,18,30,252,6,7,34,177,36,7.09576
53351,Monopoly: Ulm  Neu-Ulm,2008,BaseGame,5 to under 12,2,8,2,1,180,1,0,0,0,1,0,5
48011,Space Strips,2010,BaseGame,5 to under 12,1,1,1,2,10,14,0,0,3,12,4,5.90833
10610,Nuclear Proliferation,1992,BaseGame,5 to under 12,2,6,1.4762,63,30,1200,39,31,55,664,184,6.5284
63507,Galactic Strike Force: Promo Cards,2014,PremiumGame,12 to under 18,2,6,3,2,60,73,9,7,9,8,5,7.0625
19718,Squares: The Civil War Battle Game,1995,BaseGame,5 to under 12,2,2,2,1,60,21,1,0,3,14,9,6.64286
8241,Maori,2009,BaseGame,5 to under 12,2,5,1.7913,115,30,1171,46,85,239,1226,351,6.6282
13041,Legend: History of 1000 Miglia,2012,BaseGame,12 to under 18,1,6,2.4167,12,45,100,1,17,55,56,24,7.73286
16227,Titty Grab,2010,BaseGame,18 to under 21,3,8,1,2,10,38,3,11,35,47,18,5.87234
40054,Lo Yo!,2008,BaseGame,under 5,2,6,1,1,15,5,0,0,2,4,1,5.875
47930,Aguila Roja Junior,2010,BaseGame,5 to under 12,2,6,1.3333,3,20,29,2,0,0,13,5,5.87692
18439,Hot Potato,1988,BaseGame,under 5,2,6,1,5,10,39,2,1,1,38,15,4.07895
29674,UNO: Family Guy,2004,BaseGame,5 to under 12,2,10,1,3,30,58,3,1,3,27,7,5.37778
8767,Talisman (third edition),1994,BaseGame,5 to under 12,2,8,2.0949,137,120,1762,94,44,94,1318,441,6.37958
61173,"Dixit: ""The Inheritors"" promo cards",2013,PremiumGame,5 to under 12,3,6,1,1,30,14,0,81,116,13,5,6.88462
9398,Wyatt Earp,2001,BaseGame,5 to under 12,2,4,1.8438,352,45,4366,168,152,422,3300,1195,6.8679
32637,Panzer Grenadier: South Africa's War,2007,PremiumGame,12 to under 18,2,2,2.1429,7,1,134,8,0,3,28,11,7.44286
32054,Kruzno,2004,BaseGame,5 to under 12,2,3,1,1,30,8,0,1,6,5,4,8.8
48197,Ancient Battles Deluxe Expansion Kit 5: Design Your Own,2010,PremiumGame,12 to under 18,2,2,2,1,50,43,1,3,6,4,4,7.5
37259,Splatball: Suburban Legend,2007,BaseGame,under 5,2,2,2.5,6,30,26,0,2,11,10,12,6.79
10445,Penny Arcade: The Game  Gamers vs. Evil,2011,BaseGame,12 to under 18,2,4,2.2407,54,30,1129,59,27,122,683,192,6.6399
17863,Castle: The Detective Card Game,2013,BaseGame,12 to under 18,2,5,1.1429,7,25,165,8,10,27,72,25,5.25417
41582,Behind The 9,2009,BaseGame,5 to under 12,1,4,1,2,5,10,0,0,4,5,5,6.264
24566,Dodecaedron,1998,BaseGame,5 to under 12,2,4,1,3,30,11,0,1,3,12,6,6.45833
17954,Camelot,2005,BaseGame,5 to under 12,3,6,1.6667,18,20,231,32,8,23,110,78,5.25273
20335,APBA Major League Baseball: All Star Edition,2000,BaseGame,5 to under 12,2,2,1.5,2,30,35,3,1,0,10,8,6.26
7778,The Little Prince: Make Me a Planet,2013,BaseGame,5 to under 12,2,5,1.6348,115,25,1922,25,132,476,1599,328,6.97824
43520,Poopsock! The MMORPG Addict Card Game,2009,BaseGame,12 to under 18,2,5,1,1,30,1,0,1,4,2,2,5
13740,Kleine Helden,2007,BaseGame,under 5,2,5,1.8571,14,45,259,10,0,6,132,26,6.20606
32894,Shooters,1992,BaseGame,5 to under 12,2,2,1,1,7,8,0,1,1,2,0,6.5
34668,Tannhuser: Wolf,2007,PremiumGame,12 to under 18,2,2,2.4375,16,60,921,28,23,41,154,47,7.13981
48851,Tomb Raider Treasure Battle: The Print and Play Game,2011,BaseGame,12 to under 18,2,4,1,1,20,6,0,0,1,0,0,0
8139,Galactic Emperor,2008,BaseGame,12 to under 18,3,6,2.9158,202,90,1295,110,117,572,1297,540,6.69028
18823,Devil Bunny Hates the Earth,2001,BaseGame,5 to under 12,2,5,1.2308,26,20,724,55,9,9,289,127,4.8083
27551,Fairly Tales,2004,BaseGame,5 to under 12,2,4,1.5,2,20,13,0,1,0,5,2,6.1
14643,Chalons: The Fate of Europe,2010,BaseGame,12 to under 18,1,2,1.875,8,60,120,6,2,10,35,21,6.93571
34588,Monopoly: Spider-Man 3,2007,BaseGame,5 to under 12,2,4,2,1,60,51,2,0,1,19,5,4.81579
29894,Dame Bleue,2006,BaseGame,5 to under 12,2,5,1.3333,3,30,17,1,0,0,3,3,4
7727,Balloon Cup,2003,BaseGame,5 to under 12,2,2,1.4592,625,30,5015,109,347,862,4801,1822,6.72591
40387,Amoeba,2009,BaseGame,under 5,2,6,2,2,20,15,0,0,6,8,10,7.0625
