Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number
14956,Vietnam Solitaire,2006,BaseGame,12 to under 18,1,1,2.3,10,60,92,2,8,27,32,26
8228,New England,2003,BaseGame,12 to under 18,3,4,2.4731,186,90,2063,226,52,140,1702,658
44994,Word Pirates! Quick Play Edition,2009,BaseGame,5 to under 12,2,4,1,1,15,14,2,0,0,6,3
64249,StartUp,2014,BaseGame,5 to under 12,2,4,3,1,60,4,1,1,2,1,0
20480,Inning-A-Minute Baseball,2002,BaseGame,5 to under 12,2,2,1,1,30,36,4,1,4,26,10
12748,Free Trader,2008,BaseGame,under 5,1,1,1.5625,16,45,300,8,8,107,165,115
63941,Imperial Stars II,2014,BaseGame,12 to under 18,2,2,2.125,8,60,135,4,29,63,24,15
50040,Zombie High School Card Game,2011,BaseGame,12 to under 18,2,6,1.5,2,30,35,3,0,1,13,7
62787,Bootleggers: Thug Promo,2013,PremiumGame,5 to under 12,2,6,2,1,120,120,4,5,12,16,4
22380,VEX Flag Card Game,2003,BaseGame,under 5,2,6,1,1,20,23,3,2,5,5,6
42964,Word Ace,2009,BaseGame,under 5,2,6,1,1,10,7,0,1,2,4,3
15089,Shattered States,1990,BaseGame,under 5,2,6,2.2857,7,120,95,7,6,11,39,24
14693,Dragon Lairds,2007,BaseGame,5 to under 12,2,5,2.5,14,60,169,15,12,21,73,37
62751,Scuba Junior,2013,BaseGame,5 to under 12,2,5,2,1,30,10,0,0,0,5,1
10868,Zug um Zug: Deutschland,2012,BaseGame,5 to under 12,2,5,2,10,60,331,3,40,125,153,28
29092,Sator,2005,BaseGame,5 to under 12,2,2,1.3333,3,15,25,0,0,1,10,5
18276,The Grape Escape,1992,BaseGame,5 to under 12,2,4,1.25,12,20,191,11,8,25,98,41
50712,Battle of Borodino 1812,2011,BaseGame,12 to under 18,1,2,2,1,60,30,0,2,4,8,2
13955,Jungle Brunch,2012,BaseGame,5 to under 12,2,5,1.75,4,20,131,5,1,12,101,14
50915,The Enigma of Leonardo: Quintis Fontis,2010,BaseGame,12 to under 18,2,4,1.5,2,30,41,4,2,3,12,5
33068,Leap-in-a-Line,2005,BaseGame,under 5,2,4,1,1,15,4,0,0,0,1,1
10510,Day & Night,2008,BaseGame,5 to under 12,2,2,2.4545,66,45,758,55,65,298,634,249
12600,Autoscooter,1999,BaseGame,5 to under 12,2,8,2,12,60,166,7,63,95,186,101
50406,Friesematenten: Die Schattenmnner,2011,PremiumGame,12 to under 18,2,4,2,4,45,324,13,6,20,81,20
26327,DampfHammerHart,2005,BaseGame,5 to under 12,2,4,1,3,30,9,1,0,0,4,3
61095,Chikken,2013,BaseGame,5 to under 12,2,6,2,1,20,5,1,0,0,2,1
36255,Dungeons & Dragons Fantastic Locations: Dragondown Grotto,2006,PremiumGame,under 5,2,2,2,1,60,76,0,1,3,22,7
58452,Warage: Accademia,2012,PremiumGame,5 to under 12,2,8,3,1,20,20,0,0,1,8,1
10052,Dancing Eggs,2003,BaseGame,5 to under 12,2,4,1.0526,152,10,2195,37,129,353,1411,532
7924,Lost Legacy: The Starship,2014,BaseGame,5 to under 12,2,4,1.25,84,10,2908,92,42,191,1328,299
59266,Questembert 890,2013,PremiumGame,5 to under 12,2,2,1,1,60,25,0,2,2,3,0
45261,Call of Cthulhu: The Card Game  Murmurs of Evil Asylum Pack,2010,PremiumGame,12 to under 18,2,2,3,3,30,338,12,7,19,38,16
12916,Dreaming Spires,2014,BaseGame,5 to under 12,3,5,3,9,90,259,11,25,93,124,53
10873,The Swarm,2008,BaseGame,12 to under 18,2,4,2.617,47,75,1093,129,27,101,494,199
24629,Stunt Academy,2004,BaseGame,5 to under 12,3,4,1.7143,7,45,90,9,0,2,22,16
19052,Plem Plem,2001,BaseGame,5 to under 12,3,7,1,1,60,48,6,2,2,25,12
12561,Drive on Stalingrad (second edition),2002,BaseGame,12 to under 18,2,4,2.3077,13,120,211,8,15,30,82,56
7695,Diamonds Club,2008,BaseGame,5 to under 12,2,4,2.619,168,75,1236,34,153,357,1488,436
23246,Villages,1991,BaseGame,5 to under 12,2,6,1.5,2,1,8,0,1,0,5,1
35401,Survival Terror,2005,BaseGame,under 5,1,2,1,1,30,2,0,0,0,2,2
46685,Eric Carle's ABC Game,2008,BaseGame,under 5,2,4,1.5,2,20,32,0,0,0,6,3
32239,Tacklebox,2004,BaseGame,5 to under 12,2,4,2,1,20,2,0,0,0,2,1
7385,Ascension: Storm of Souls,2011,BaseGame,12 to under 18,1,4,2.3672,128,30,3449,121,86,369,2269,425
48287,Ticket to Ride: Alvin & Dexter,2011,PremiumGame,5 to under 12,2,5,1.4921,63,30,3934,50,83,311,1054,358
16392,IGOR: The Mad Scientist's Lament,2004,BaseGame,12 to under 18,2,6,1.4545,22,60,217,18,4,17,160,88
44489,Deadly Waters: The Gibraltar Run 1941-1942,2010,BaseGame,12 to under 18,2,4,3,1,180,58,2,2,9,8,5
18193,"Zobmondo!! Would you rather...? Twisted, sick and wrong. Late night.",2005,BaseGame,12 to under 18,3,12,1,1,30,107,12,2,2,42,25
19087,"Another Day, Another Dollar: Horror",2000,PremiumGame,5 to under 12,3,8,1.9,10,45,424,18,4,9,151,46
26885,Firefight,1991,BaseGame,5 to under 12,1,2,3,1,20,49,3,2,4,20,11
25610,Farben Yatzy,1988,BaseGame,5 to under 12,2,8,1,1,15,11,0,0,1,7,0
17083,Crash Pilot,1999,BaseGame,5 to under 12,2,5,1.1429,7,20,161,14,2,4,93,40
7207,Ghost Stories,2008,BaseGame,12 to under 18,1,4,2.8839,784,60,13580,247,824,3786,10871,2760
7429,Tide of Iron,2007,BaseGame,12 to under 18,2,4,3.4542,546,120,5120,343,175,969,3249,1079
48841,Arena Albionu,2011,BaseGame,12 to under 18,2,4,1,1,45,5,0,0,2,4,1
21004,Ubiquity,1983,BaseGame,5 to under 12,2,2,1,1,30,13,3,0,0,8,5
14239,Lupin the 3rd,2011,BaseGame,12 to under 18,2,5,2.4,10,90,335,19,24,84,106,42
39950,Bakugan Attack,2008,BaseGame,under 5,3,5,1.5,6,30,51,7,0,0,12,14
56536,The Lord of the Rings: The Complete Trilogy  Adventure Board Game,2012,BaseGame,5 to under 12,2,10,2.2,5,180,80,10,0,3,26,12
28590,RIFF,2005,BaseGame,12 to under 18,2,2,1.2,10,60,51,11,0,0,22,12
8730,Eketorp,2003,BaseGame,5 to under 12,3,6,2.0699,143,60,1216,62,45,180,1061,364
7264,Automobile,2009,BaseGame,12 to under 18,3,5,3.5199,477,120,4215,144,376,1127,4290,1218
56209,Ongoing Dead NY,2013,BaseGame,12 to under 18,1,2,2,1,10,3,0,0,3,2,1
51335,Flash Point: Fire Rescue  Urban Structures,2011,PremiumGame,5 to under 12,1,6,2.234,47,45,3936,82,110,262,781,250
66206,"Dixit: ""Werewolves"" promo cards",2014,PremiumGame,5 to under 12,3,6,2.5,2,30,79,1,63,85,15,5
11829,Singapore,2011,BaseGame,12 to under 18,3,4,2.6087,23,90,413,31,39,97,307,118
15849,Gib Gummi!,2010,BaseGame,under 5,2,5,1,3,15,65,0,2,3,37,16
53708,Buck Jitters,2011,BaseGame,under 5,3,6,1,1,30,7,2,0,0,0,1
31427,Cyclo,1999,BaseGame,5 to under 12,1,4,2,1,60,21,0,1,0,7,3
11007,Where Eagles Dare,2011,BaseGame,under 5,2,2,3.4444,27,120,620,15,34,127,102,81
41319,Panzer Grenadier: Campaigns and Commanders Vol. 2  The King's Officers,2009,PremiumGame,under 5,2,2,2,2,120,61,3,1,9,8,5
11627,Squint,2002,BaseGame,12 to under 18,3,8,1.3538,65,30,983,77,12,63,655,246
9090,Heroscape Master Set: Swarm of the Marro,2007,BaseGame,5 to under 12,2,4,2.2703,111,60,3810,130,154,284,1824,521
34507,Wilde Horde,2006,BaseGame,under 5,3,4,1.5,2,25,62,7,0,2,15,10
29914,Ranged Fun,1997,BaseGame,12 to under 18,2,4,1,1,30,2,0,0,0,1,0
21564,Reichstag: The Fall of Berlin,1998,BaseGame,12 to under 18,1,2,2,4,20,54,0,15,19,17,20
36183,Summoner Master,2000,BaseGame,5 to under 12,2,2,2.3333,3,20,10,1,0,1,5,2
34805,Little Amadeus Maestro,2007,BaseGame,under 5,2,4,1,1,45,32,4,0,1,12,4
68481,Reign: The Card Game,2015,BaseGame,12 to under 18,3,7,2,1,45,3,0,0,1,2,1
18952,Ultimate Soccer of America,1999,BaseGame,5 to under 12,2,2,5,1,30,5,0,0,3,2,2
42560,Ninja-To Go: A Ninja Burger Bored Game,2009,BaseGame,under 5,2,8,2,1,5,8,0,0,2,2,2
63320,ZnajZnak: Monte Cassino  C Zestaw,2014,BaseGame,5 to under 12,2,2,1,1,15,3,0,0,0,2,0
21266,Cold War,2003,BaseGame,5 to under 12,3,5,3,1,60,16,0,1,8,3,7
17538,Clusterf**k!,2013,BaseGame,12 to under 18,4,8,1,1,20,421,43,1,6,69,33
40882,1 on 1 Sports Baseball Bitty Bucket,2008,BaseGame,under 5,1,2,1,1,10,2,0,0,2,1,1
32871,Super Blockbusters,1987,BaseGame,12 to under 18,3,3,2,1,30,21,1,2,2,15,5
12494,Take Stock,2006,BaseGame,5 to under 12,2,6,1.8,75,60,822,109,14,46,482,257
10626,Nicht die Bohne!,1999,BaseGame,5 to under 12,3,6,1.3776,98,45,913,26,44,98,833,266
8359,Confucius,2008,BaseGame,12 to under 18,3,5,3.717,106,100,783,48,62,262,632,278
13127,Dutch InterCity,1999,BaseGame,12 to under 18,2,6,3.3333,3,45,125,2,17,20,82,46
19958,Dark Horizon: Escape,1996,BaseGame,12 to under 18,2,6,2,1,90,57,13,4,10,16,16
18658,Star Trek: The Next Generation Game of the Galaxies,1993,BaseGame,5 to under 12,2,6,1.1667,6,60,180,18,3,4,46,29
61042,Genki Soran: Solitaire of Nobunaga Houi-mou,2013,BaseGame,under 5,1,1,2,1,120,11,0,1,0,2,0
17287,Scattergories Junior,1989,BaseGame,5 to under 12,2,4,1.3333,3,10,160,6,0,2,38,19
12680,The Rising Sun: Command at Sea Volume I,1994,BaseGame,12 to under 18,2,12,4.381,21,150,257,15,6,16,72,32
10799,Rory's Story Cubes: Voyages,2011,BaseGame,5 to under 12,1,12,1.04,25,20,1234,12,16,59,363,92
15442,Charioteer,2008,BaseGame,under 5,2,5,2.25,4,40,57,8,6,23,34,35
9471,Heroscape Master Set:  Battle for the Underdark,2010,BaseGame,5 to under 12,2,2,2.4667,45,60,2149,48,158,235,819,258
21519,Die frosch-frhliche Poolparty,1999,BaseGame,5 to under 12,2,6,1,1,30,20,3,0,0,8,3
32760,Hats Off,2007,BaseGame,5 to under 12,2,5,1,3,12,29,3,0,1,13,7
16751,Spit!,2004,BaseGame,5 to under 12,2,2,1.1111,9,15,49,1,0,2,41,25
27055,Duel of Ages: Scrye Add-On Pack,2003,PremiumGame,12 to under 18,2,16,2.8462,13,120,373,37,14,22,108,39
15941,Storage Wars: The Game,2012,BaseGame,5 to under 12,2,6,1.2857,7,30,140,17,3,5,67,27
21782,Der Kleine Prinz,2003,BaseGame,5 to under 12,3,6,1.5,2,90,40,6,3,1,14,6
36566,Iron Road,2001,BaseGame,under 5,2,6,1,1,30,24,0,7,7,8,3
32507,Tack Game Authoring System,2006,BaseGame,5 to under 12,1,10,2,4,2,18,3,1,2,7,5
50593,Lieselotte lauert,2011,BaseGame,5 to under 12,2,4,2,1,10,14,2,1,1,3,1
62312,"Rock, Paper, Scissors, War!",2014,BaseGame,5 to under 12,2,2,1,1,10,21,1,0,2,7,6
11851,Give Me the Brain!,1996,BaseGame,5 to under 12,3,8,1.2934,167,30,2676,114,31,115,1785,619
57503,Hold the Line: Highland Charge,2013,PremiumGame,5 to under 12,1,2,2,7,60,115,2,8,23,17,9
11645,Steam Donkey,2014,BaseGame,5 to under 12,2,4,2.1429,21,45,322,10,16,60,155,72
59287,Condottieri Conflicts,2013,BaseGame,12 to under 18,2,8,3.3333,3,45,0,0,1,4,3,1
15147,The Kingdoms of Crusaders,2007,BaseGame,12 to under 18,2,2,1.2143,14,30,165,18,8,27,113,44
14650,X-Machina,2003,BaseGame,12 to under 18,4,8,1.1538,13,60,148,17,27,47,92,65
13295,Drles de Zbres,2004,BaseGame,5 to under 12,2,2,1.4,5,23,103,6,21,20,90,32
8434,Das Motorsportspiel,1995,BaseGame,5 to under 12,2,12,2,38,120,408,19,99,151,322,155
17842,Ren Faire,2009,BaseGame,12 to under 18,2,4,1.1667,12,60,259,18,3,21,83,34
53986,Targets,2009,BaseGame,5 to under 12,2,8,2,1,35,1,1,0,0,0,0
38523,Rock the Casbah,2008,PremiumGame,under 5,2,10,3,1,120,10,0,0,0,2,1
57720,Whack & Slaughter: Express,2013,BaseGame,12 to under 18,2,4,3,1,90,3,0,0,5,1,0
24937,In oder Out,1992,BaseGame,12 to under 18,3,6,2,1,30,13,2,0,0,5,2
25270,Rag'narok,2003,BaseGame,5 to under 12,2,2,2.5,2,120,74,7,2,8,27,12
56639,Play Win,2011,BaseGame,5 to under 12,2,2,2.5,2,30,1,0,0,0,2,1
63215,Scarborough Fair,2012,BaseGame,12 to under 18,2,4,2,1,60,78,2,1,1,15,8
9026,Deus,2014,BaseGame,12 to under 18,2,4,2.8627,204,90,3249,62,482,1669,2638,571
9539,Funkenschlag,2001,BaseGame,12 to under 18,2,6,3.5932,59,180,876,33,23,87,662,212
68841,The Dwarves: The Saga Expansion,2015,PremiumGame,5 to under 12,2,5,2,1,90,21,0,1,15,1,13
15202,Jagdfieber,2011,BaseGame,5 to under 12,3,5,1.7273,11,30,86,4,3,10,76,17
49645,Munchkin Jumbo D6,2011,PremiumGame,5 to under 12,3,6,3.5,2,90,539,8,7,30,47,41
22691,Speedy Graffiti,1991,BaseGame,12 to under 18,3,6,1.5,2,10,32,3,1,1,6,3
31219,Assault Gun,2006,BaseGame,12 to under 18,1,6,2.5,2,180,12,0,0,1,3,1
40910,Zurero,2009,BaseGame,under 5,2,2,3,1,10,2,0,1,2,5,3
10994,Crazy Kick,2006,BaseGame,5 to under 12,2,8,1.0492,61,10,589,14,7,25,482,101
13891,Spy Alley,1992,BaseGame,5 to under 12,2,6,1.5,52,45,1228,153,8,51,574,221
10596,March of the Ants,2015,BaseGame,12 to under 18,1,5,2.6429,42,70,771,25,102,275,269,116
11120,Dorn,2006,BaseGame,5 to under 12,2,6,2.8718,39,90,322,6,93,260,255,113
64090,Praeda,2013,BaseGame,5 to under 12,2,2,1,1,120,8,0,0,0,3,1
21800,A Bridge Too Far: ASL Historical Module 6,1999,PremiumGame,12 to under 18,2,2,4.1379,29,120,530,5,59,77,143,56
48870,Pirates of the Isles,2011,BaseGame,5 to under 12,2,4,1,3,45,19,1,0,5,13,2
25895,SpellCaster,2004,BaseGame,under 5,2,4,3,1,30,10,3,0,1,5,1
21404,Rudis,1980,BaseGame,12 to under 18,2,2,4,2,120,46,2,2,3,16,7
14646,They've Invaded Pleasantville,1981,BaseGame,12 to under 18,2,2,2.1333,15,45,415,30,22,37,149,64
62229,Ace of Aces: Wingleader Deluxe Boxed Set,1995,PremiumGame,5 to under 12,2,2,1,1,20,4,0,1,1,2,1
12147,Clue: 50th Anniversary Edition,1999,BaseGame,5 to under 12,3,6,1.7037,27,60,631,36,7,12,320,102
70422,Stranded No More: The Mutiny,2015,BaseGame,12 to under 18,1,1,2,1,35,6,0,0,1,2,2
48404,Tournament Express,2011,BaseGame,5 to under 12,1,1,1.3333,3,15,13,0,0,8,7,3
32423,Grabbage & More,2007,BaseGame,5 to under 12,1,6,1,2,20,8,0,0,2,2,1
54123,Village: Customer Expansion,2012,PremiumGame,12 to under 18,2,4,2.381,21,90,1313,22,57,100,282,102
54626,Munchkin Duck of Doom,2012,PremiumGame,5 to under 12,3,6,3,2,90,136,2,2,21,27,12
21886,Zhadu: Legend of the Sharing,2001,BaseGame,5 to under 12,2,2,2,3,20,27,0,13,37,19,15
19305,Lord of the Rings: Friends & Foes,2001,PremiumGame,12 to under 18,2,5,2.7897,233,90,5345,223,109,228,2407,984
36372,Quick Count,2007,BaseGame,under 5,2,2,1,1,30,8,2,0,0,5,2
17179,Overpower,1995,BaseGame,5 to under 12,2,2,1.8,30,30,514,83,12,17,344,137
18006,Sicilianos,2004,BaseGame,5 to under 12,3,6,1.6154,13,45,167,10,0,4,87,28
22101,Medieval Warfare,2008,BaseGame,12 to under 18,2,8,3,3,120,32,2,4,4,7,3
40003,How to Make War,2008,BaseGame,under 5,2,16,5,2,120,5,0,0,2,3,1
19830,Munchkin 2: Unnatural Axe,2002,PremiumGame,5 to under 12,3,6,1.7956,367,90,10252,276,39,175,4558,743
17921,Seas of Iron,2013,BaseGame,5 to under 12,2,4,1.5,10,30,77,4,0,3,31,17
66521,Spy Guys,2014,BaseGame,5 to under 12,3,6,1.5,2,30,17,1,1,1,7,4
26191,Battalions In Crisis!,1993,BaseGame,12 to under 18,2,10,3.75,4,120,20,2,0,1,8,5
15272,Sorts,2006,BaseGame,12 to under 18,2,6,1.3,10,90,198,14,2,4,107,40
68938,TetrAction: The Duel of Wisdom,2015,BaseGame,12 to under 18,2,2,4,1,60,2,0,0,0,0,0
47876,Railways of Mexico,2010,PremiumGame,12 to under 18,2,4,2.8261,23,90,433,8,28,49,205,81
8886,Jaipur,2009,BaseGame,12 to under 18,2,2,1.5704,710,30,14228,118,693,2599,10447,2320
8155,Battleground: Fantasy Warfare,2005,BaseGame,12 to under 18,2,2,2.8352,176,60,1470,129,114,525,871,522
8892,Alien Frontiers,2010,BaseGame,12 to under 18,2,4,2.5572,691,90,9237,131,1179,3787,9266,2447
65479,Alchemists: Ring of Favor Promo Card,2014,PremiumGame,12 to under 18,2,4,3,3,90,409,17,13,42,34,26
17485,The Game of Life Adventure Edition,2011,BaseGame,5 to under 12,2,6,1,4,45,119,0,0,2,48,7
61560,Gone Viking!,2014,BaseGame,5 to under 12,3,5,2,1,60,70,2,8,20,17,5
52137,Anima Tactics: Lostaroth Marchosias,2010,PremiumGame,12 to under 18,2,2,3,1,60,5,0,0,1,1,0
29299,Das Sams,2006,BaseGame,5 to under 12,2,4,1.3333,3,30,14,3,0,2,10,4
30501,Rock Paper Scissors: The Card Game,2004,BaseGame,under 5,2,2,1,2,20,28,2,0,1,7,9
13023,IceDice,2011,BaseGame,12 to under 18,2,4,1.1667,18,5,450,13,16,41,131,59
59321,Kaosball: Team  Asgard Valkyries,2014,PremiumGame,12 to under 18,2,4,3,1,60,180,3,14,18,17,8
18868,Arne,2002,BaseGame,5 to under 12,2,4,1.1429,21,15,391,46,0,2,148,65
22721,Star Fighter,2003,BaseGame,5 to under 12,2,8,1,3,20,21,2,3,0,9,6
16028,Garten-Zwerge e.V.,2004,BaseGame,12 to under 18,2,6,1.7,10,60,105,7,11,23,73,38
10113,Martian Dice,2011,BaseGame,5 to under 12,2,99,1.0833,168,10,3396,76,61,228,1982,589
63113,Rogues' Gallery: Ely Fergus,2014,PremiumGame,5 to under 12,2,4,2,1,45,3,0,0,0,0,1
37268,Top 3: Metropolen,2008,BaseGame,under 5,2,4,1,1,15,21,2,0,0,9,1
65220,Fish'n'Stones: Goldfish,2014,PremiumGame,5 to under 12,2,4,1,1,20,9,2,0,0,0,0
53971,Illico,2012,BaseGame,12 to under 18,2,8,1,1,15,27,1,0,0,6,1
38278,Fangs and Swords,2009,BaseGame,5 to under 12,2,2,2.5,2,30,13,0,0,7,11,6
38167,Kenefick,2011,BaseGame,12 to under 18,3,5,2,1,20,1,0,0,1,1,0
69695,One Night Ultimate Vampire,2016,BaseGame,5 to under 12,3,10,2,2,10,64,0,19,137,7,34
58497,Belfort: The Expansion Expansion,2013,PremiumGame,12 to under 18,2,5,2.6667,18,90,1477,16,72,175,240,94
7427,Paperback,2014,BaseGame,5 to under 12,2,5,1.9375,96,45,3214,59,418,1299,1692,489
69036,Prince LanLing in Battle,2015,BaseGame,5 to under 12,1,2,1,1,120,2,0,0,0,0,0
14698,Vertigo,1990,BaseGame,12 to under 18,2,4,2.2857,7,90,166,12,5,13,70,20
8748,Pow Wow,2006,BaseGame,under 5,3,8,1.1538,52,30,503,22,47,98,526,184
19349,Carcassonne: The River,2001,PremiumGame,5 to under 12,2,5,1.7247,603,60,13387,108,58,194,7492,2094
10266,Micropul,2004,BaseGame,5 to under 12,1,2,1.9333,105,30,895,16,30,259,614,377
17195,Trivial Pursuit: Warner Bros. All Family Edition,1999,BaseGame,5 to under 12,2,6,1.75,4,60,126,13,1,6,47,13
49105,La Battaglia delle Falkland,1982,BaseGame,5 to under 12,2,2,1,1,45,5,0,0,1,2,1
52236,Anima Tactics: Iosara,2010,PremiumGame,12 to under 18,2,2,3,1,60,2,0,0,0,0,0
23301,Peppino the Clown,1999,BaseGame,5 to under 12,2,4,1,2,15,45,3,8,13,27,15
37126,Anioowie,2005,BaseGame,under 5,2,2,3,1,45,4,0,0,0,5,0
7233,Lancaster,2011,BaseGame,5 to under 12,2,5,3.0063,319,60,4039,83,438,1344,3761,865
13648,Nika,2014,BaseGame,5 to under 12,2,4,2.1429,7,30,156,11,19,60,58,35
15555,Crusades Quad,1992,BaseGame,under 5,1,2,2.6667,3,90,113,3,10,14,37,17
16815,Tenakee,2005,BaseGame,5 to under 12,3,5,1.25,12,15,224,6,3,9,121,20
55832,Invasion of the Saucer People,2012,BaseGame,5 to under 12,2,4,2,2,30,21,1,0,1,5,3
57386,WO Bonus Pack #4: ASL Scenario Pack for Winter Offensive 2013,2013,PremiumGame,under 5,2,4,4.2,5,180,271,3,3,9,22,13
7184,Seasons,2012,BaseGame,12 to under 18,2,4,2.7476,614,60,12113,230,748,3006,9806,1840
29405,Big Dumb Five,2000,BaseGame,5 to under 12,3,6,1,3,5,23,0,0,0,5,9
